1.600000000000000089e+00 1.321863084708987113e-01 -1.276660778772494009e-02 8.189875200174892567e-02 7.362312549007297979e-02 1.007986315004097966e-01 1.050992786857343625e-01 1.037544272405079987e-01 1.034139810053806147e-01 1.018631395637130815e-01
1.700000000000000178e+00 6.853951171802177833e-02 1.520558591232875345e-01 1.529246088563069872e-01 1.200936952461615081e-01 1.122431112598831493e-01 1.254187154220273159e-01 1.162920259022683922e-01 1.149092239208337335e-01 1.177089343380984116e-01
1.800000000000000044e+00 1.112974705085780225e-01 1.578751365985282817e-01 1.942321218893038048e-01 1.396099878002032557e-01 1.419217390601174578e-01 1.371372471490847622e-01 1.347377843716338619e-01 1.319389235130451477e-01 1.326142908824380351e-01
1.900000000000000133e+00 1.970660694708314120e-01 1.323335151099852836e-01 1.407781390558599244e-01 1.428752241351211594e-01 1.305426093517979003e-01 1.478437766165686951e-01 1.498682562544685071e-01 1.477915176726654345e-01 1.488892366557818259e-01
2.000000000000000000e+00 2.621710718785275063e-01 1.204522037004021606e-01 1.400917729376582599e-01 1.491598899688915125e-01 1.562756521065179760e-01 1.644053807441572534e-01 1.622006368488989325e-01 1.618101101325662428e-01 1.605674351977145198e-01
2.100000000000000089e+00 3.534340253528230891e-01 2.152347528472081384e-01 1.352199841422587756e-01 1.728816890371844828e-01 1.725326200147203892e-01 1.664216904527307528e-01 1.710625446546084616e-01 1.718439157235534254e-01 1.738174168248698692e-01
2.200000000000000178e+00 2.362028069509742034e-01 1.284256862582855707e-01 1.518947508018134995e-01 1.805541177274853082e-01 1.781070024268138485e-01 1.888713267328394896e-01 1.848408495762808301e-01 1.824729740142990997e-01 1.831966955522939811e-01
2.300000000000000266e+00 1.236634031647794590e-01 2.055225754895855794e-01 1.663977489918482822e-01 1.920454673591620032e-01 1.850341065094221749e-01 1.858649380040158228e-01 1.916500356344834066e-01 1.927310582235055025e-01 1.906648368548233274e-01
2.400000000000000355e+00 2.262546611782465522e-01 1.519748978142063389e-01 1.495306185455369252e-01 1.712980282207930138e-01 2.068252491479361244e-01 1.958381560070986960e-01 2.056853129824776083e-01 1.989737276729465487e-01 2.001225865747290333e-01
2.500000000000000000e+00 1.977565380817636054e-01 2.676329506349907073e-01 1.865154914188072721e-01 1.858249986345691662e-01 2.152490160407112274e-01 2.125315176211271806e-01 2.037694083933526135e-01 2.080229695238496324e-01 2.051284779591338037e-01
2.600000000000000089e+00 2.371130877653170321e-01 1.882949809105548267e-01 2.068064926610892751e-01 2.342960781759318711e-01 2.146241236667986441e-01 2.162553316654733659e-01 2.113295422788113165e-01 2.102823868492627868e-01 2.106323489729189924e-01
2.700000000000000178e+00 3.175383650650959177e-01 2.295759693231558263e-01 2.082471350669171939e-01 2.123466689335702096e-01 1.981738445651862746e-01 2.057766325178545241e-01 2.116335133312197414e-01 2.067276186752889655e-01 2.110086520007790900e-01
2.800000000000000266e+00 3.097494139056733431e-01 1.554608088036120439e-01 1.922238672165331730e-01 1.769223166795758362e-01 1.915088756175049867e-01 2.025574365742541239e-01 2.075064476388542301e-01 2.076273550720164895e-01 2.071217027311051395e-01
2.900000000000000355e+00 4.087756106339837658e-02 1.841367564656725131e-01 1.901563075282068915e-01 2.108584169164050559e-01 2.045542808946777535e-01 1.883774145941371492e-01 2.023338121248607624e-01 2.050385308024476883e-01 2.051843129415501787e-01
3.000000000000000000e+00 1.309071976004442250e-01 8.593485344798472425e-02 2.153085386306357596e-01 1.990404601512081872e-01 1.865089221244172479e-01 2.011929777019561827e-01 1.919692721643199429e-01 1.975786737100860002e-01 1.942795885536250100e-01
3.100000000000000089e+00 2.194993632732904487e-01 2.058709793278990785e-01 1.048907738570406117e-01 2.069236017372307890e-01 1.934588590540930186e-01 1.905615047821707930e-01 1.874661785133504566e-01 1.849511363299488897e-01 1.843809442784062058e-01
3.200000000000000178e+00 2.751491123121755922e-01 2.251141950984198448e-01 2.010951583564783429e-01 1.695118627277674983e-01 1.682640089794187332e-01 1.667553735815377192e-01 1.744105667916484026e-01 1.753443244510632937e-01 1.718078264594335158e-01
3.300000000000000266e+00 3.062930926028470391e-01 1.342467785047902484e-01 8.318190102914670148e-02 1.566893333485956108e-01 1.493945233664156214e-01 1.603863029073363533e-01 1.557401535515689495e-01 1.590985169547674549e-01 1.560684286346102623e-01
3.400000000000000355e+00 1.555451220277373481e-01 9.351156966203202914e-02 1.191989356567558084e-01 1.758296386833531899e-01 1.347989985666972479e-01 1.400325392991370044e-01 1.331720622420631828e-01 1.405010877900772781e-01 1.355806713958886411e-01
3.500000000000000000e+00 -3.328486689159335099e-02 8.254253831406931086e-02 1.321779710722995049e-01 1.159341250785052707e-01 1.064564359769025609e-01 1.128502456705508666e-01 1.163967350673284079e-01 1.154467481277499930e-01 1.148539908856561209e-01
3.600000000000000089e+00 2.214581646079943622e-01 9.040171732356420964e-02 7.259876130573895969e-02 9.695222109566227486e-02 8.522695086845787082e-02 8.083375876357068446e-02 9.323190046543476661e-02 9.186488386365401770e-02 9.012815882303656934e-02
3.700000000000000178e+00 -1.631055950236103280e-01 1.659531003666657178e-01 5.013721070993043538e-02 5.662565991836465001e-02 5.308409892796606133e-02 5.221549001464993733e-02 5.893989838289477590e-02 6.144041609911778112e-02 6.011645062539851259e-02
3.800000000000000266e+00 -1.564721373012383232e-01 5.392405281261027084e-02 4.588640957203372894e-02 4.436315480827277002e-02 1.282423462858901103e-02 2.536935862052019236e-02 3.091441542731535388e-02 3.225183359413837103e-02 3.016855875604403797e-02
3.900000000000000355e+00 -6.819065176707372888e-02 -6.080105430152499962e-02 5.373826160934299517e-02 -5.195953450563967069e-02 -3.125339923150282501e-02 4.011926283109176587e-03 -5.724673218507524142e-03 -2.702020451302135709e-03 -1.547195687060245409e-03
4.000000000000000000e+00 1.167857874564583176e-02 -2.238789001567668968e-02 -1.801123490905359378e-02 -4.822065583601305161e-02 -3.362189433391159915e-02 -2.876457638255400587e-02 -4.347318361927151459e-02 -3.743516524007299562e-02 -3.763834253519942469e-02
4.100000000000000533e+00 -1.484475228375045641e-01 -5.098308121549602334e-02 -8.838691576987549314e-02 -4.607211892752358096e-02 -6.596789250663855075e-02 -7.757564574165018434e-02 -7.182568319409927959e-02 -7.511984590569469045e-02 -7.481362354177492624e-02
4.200000000000000178e+00 -2.886544356805467726e-01 -6.165174789004370520e-02 -7.943247205249318044e-02 -1.288069449139229994e-01 -1.260916845666376629e-01 -1.117614048540228472e-01 -1.094706094436376231e-01 -1.150591403018853681e-01 -1.157564255415575866e-01
4.299999999999999822e+00 -2.315178100388164961e-01 -1.516200445113541906e-01 -1.104492235657008881e-01 -1.773908994781551451e-01 -1.448634539708053004e-01 -1.501919737351860851e-01 -1.554934970812731077e-01 -1.537093033891245852e-01 -1.547816081503798347e-01
4.400000000000000355e+00 -9.920386288194744939e-02 -2.074542765472542905e-01 -1.593320452007076504e-01 -1.823071163864576627e-01 -1.956789358525303502e-01 -1.920328901142057121e-01 -2.006205253334164273e-01 -2.036113902397388431e-01 -1.982909218715629696e-01
4.500000000000000000e+00 -1.162174612584469524e-01 -1.662864971361236732e-01 -3.138121893783667460e-01 -2.689961452536069886e-01 -2.483640753748806163e-01 -2.402137814625791845e-01 -2.425343637553073473e-01 -2.429554057480315388e-01 -2.422354413802812467e-01
4.600000000000000533e+00 -4.104079177643814580e-01 -3.800863175835103025e-01 -2.748380121878760129e-01 -2.602878409633707646e-01 -2.752614859426335547e-01 -2.888640604864238792e-01 -2.872691863270982471e-01 -2.908984712038877318e-01 -2.899877879396886571e-01
4.700000000000000178e+00 -4.953996009145043011e-01 -2.982102573191711126e-01 -3.623143620130090947e-01 -3.446217810360859279e-01 -3.352977812166311744e-01 -3.274090111462641395e-01 -3.314114641722125665e-01 -3.366365779743041853e-01 -3.361422619762699515e-01
4.800000000000000711e+00 -4.721844590425741117e-01 -3.989270539560877404e-01 -4.485913834445790505e-01 -3.579802426647636371e-01 -3.878563039306686111e-01 -3.864073190244791123e-01 -3.813041107117844386e-01 -3.831846848138524830e-01 -3.821185089227661091e-01
4.900000000000000355e+00 -6.678496625301765244e-01 -4.421015918148616386e-01 -4.415632006311822622e-01 -4.206398572860109430e-01 -4.329335337454744970e-01 -4.313227339717142783e-01 -4.254099088634099024e-01 -4.265775840345681913e-01 -4.290511987808309224e-01
5.000000000000000000e+00 -4.779698954205820471e-01 -4.740317460256855409e-01 -5.032541985311679289e-01 -4.362331720301833027e-01 -4.823285513404914626e-01 -4.647360421316292789e-01 -4.769587833389400400e-01 -4.750446994650098231e-01 -4.752112295265874531e-01
5.100000000000000533e+00 -4.418204022564204414e-01 -5.950623549590886574e-01 -5.514070420038454934e-01 -5.280148779647786395e-01 -5.266271548955916426e-01 -5.285115443534066371e-01 -5.198503064644941496e-01 -5.213494498596830118e-01 -5.221264148165959407e-01
5.200000000000000178e+00 -6.132704103981393429e-01 -5.591430786893322180e-01 -5.659156025150253733e-01 -5.734774602134620203e-01 -5.472095137600716530e-01 -5.678115852053887691e-01 -5.668509580970749751e-01 -5.687063920557486885e-01 -5.696903017057998175e-01
5.300000000000000711e+00 -5.998136783290705099e-01 -6.413787363688279175e-01 -5.640299697724713290e-01 -6.161438929416732657e-01 -6.183858988448986960e-01 -6.099998407609213968e-01 -6.132457255544772057e-01 -6.151734419327649084e-01 -6.132454971332328419e-01
5.400000000000000355e+00 -6.115802214497548794e-01 -6.050207522239003932e-01 -6.765755667489883329e-01 -6.441566227576717152e-01 -6.584380962988324315e-01 -6.633605148326474632e-01 -6.612167159444867215e-01 -6.592591500623069534e-01 -6.579736037595685927e-01
5.500000000000000000e+00 -7.116676940786565986e-01 -6.373202761404868077e-01 -6.628735719167087037e-01 -6.995193090615364762e-01 -7.317623233452050791e-01 -7.122086000723322208e-01 -6.950778989077528447e-01 -7.018234885050615990e-01 -6.993374809060590724e-01
5.600000000000000533e+00 -7.179940533933777402e-01 -8.094700824148125529e-01 -6.842225105425040477e-01 -7.327869286049544240e-01 -7.526008448066746626e-01 -7.310083610265070142e-01 -7.424326575190438593e-01 -7.409789696932737035e-01 -7.428770533345459004e-01
5.700000000000000178e+00 -8.401479619875267257e-01 -7.768243548326004833e-01 -8.036072934404691059e-01 -7.958414142178680262e-01 -7.761180390259069251e-01 -7.858879132328518979e-01 -7.786858699816380236e-01 -7.769677721884968857e-01 -7.812776082540346945e-01
5.800000000000000711e+00 -8.548219561150419699e-01 -7.717255378669931609e-01 -8.023360963675347790e-01 -8.458521696007043067e-01 -8.099660815339793096e-01 -8.117116567466794441e-01 -8.133937575643044315e-01 -8.182239946911020745e-01 -8.177136890975797989e-01
5.900000000000000355e+00 -8.677367833675494468e-01 -8.383824440101181885e-01 -9.074107582257140425e-01 -8.726833357847774142e-01 -8.485244005218204322e-01 -8.500140451072609737e-01 -8.504282716581358370e-01 -8.538004244431154355e-01 -8.512238243355585432e-01
6.000000000000000000e+00 -8.080511854578653619e-01 -9.651624517337220599e-01 -8.978612652576121178e-01 -8.941243357212141918e-01 -8.730549557283269202e-01 -8.747182169199346768e-01 -8.862407689650358966e-01 -8.887276813982837309e-01 -8.843830026224571705e-01
6.100000000000000533e+00 -8.607945858579788556e-01 -8.247108767397379747e-01 -9.160952720458587217e-01 -9.338459623278899668e-01 -9.098392672412926041e-01 -8.998718764940554227e-01 -9.148380818864252362e-01 -9.171838732249649739e-01 -9.138878505123499973e-01
6.200000000000000178e+00 -9.957896368207524995e-01 -8.937523327208422019e-01 -9.580002595200213245e-01 -9.492446717047327009e-01 -9.398312737482817925e-01 -9.409276942904764018e-01 -9.431789327802566625e-01 -9.387961086507693453e-01 -9.431975361033168026e-01
6.300000000000000711e+00 -1.088927589241521110e+00 -9.624859130774512384e-01 -9.565851192717775842e-01 -9.805815520508344152e-01 -9.794540752318772192e-01 -9.759436302797585006e-01 -9.654448562252037069e-01 -9.646074695716045921e-01 -9.653928275848705498e-01
6.400000000000000355e+00 -9.944068697953249991e-01 -1.016702671649704071e+00 -1.006223721048039366e+00 -9.735518580102282549e-01 -1.005887839597805034e+00 -9.914628831787768437e-01 -9.870936291868239731e-01 -9.875090492615830051e-01 -9.886188407105295228e-01
6.500000000000000000e+00 -9.803705896928169850e-01 -1.091541871816946951e+00 -1.015716030306580198e+00 -1.010911467455804180e+00 -1.007628300292862100e+00 -1.008400647850282494e+00 -1.008081537207980549e+00 -1.005000097881897370e+00 -1.004504138708604222e+00
6.600000000000000533e+00 -1.068390200614451002e+00 -1.015294282978200568e+00 -9.937404102867654077e-01 -1.041178161879053876e+00 -1.014090139635065668e+00 -1.012016804309500584e+00 -1.018939972663159388e+00 -1.017381201339891517e+00 -1.020797059662829076e+00
6.700000000000000178e+00 -1.211194226387984907e+00 -1.051381182304803596e+00 -1.024761084666345079e+00 -1.052442347619779950e+00 -1.039407106522724389e+00 -1.026740155528862219e+00 -1.033372907045845279e+00 -1.033395290896145680e+00 -1.032025990092912737e+00
6.800000000000000711e+00 -9.734577813998214202e-01 -9.966077081085673584e-01 -1.031460580377440373e+00 -1.008541929683984373e+00 -1.032035879782678967e+00 -1.040462594080552750e+00 -1.043425894090434181e+00 -1.040525396295978622e+00 -1.041620970443105865e+00
6.900000000000000355e+00 -1.169598411858784992e+00 -1.025907362291217373e+00 -1.011664762624218117e+00 -1.052437150658946274e+00 -1.045919365289434522e+00 -1.048081453442502253e+00 -1.049098593726728756e+00 -1.045292255000949799e+00 -1.047608332539379683e+00
7.000000000000000000e+00 -1.051014168658182868e+00 -1.048415498090863540e+00 -1.051994327435727516e+00 -1.042131279343136541e+00 -1.074917820292365711e+00 -1.054160076835545690e+00 -1.052009769945787543e+00 -1.051462156359348254e+00 -1.048419145341319858e+00
7.100000000000000533e+00 -1.085677913410338036e+00 -1.080940751241029396e+00 -1.046160631524542195e+00 -1.058787331609114757e+00 -1.052701163860414901e+00 -1.047743478758887070e+00 -1.052393593713126796e+00 -1.052296698765261773e+00 -1.052328917740533498e+00
7.200000000000000178e+00 -9.648716853150580697e-01 -1.152752312275237445e+00 -1.084950408086273299e+00 -1.031374864728333840e+00 -1.039690186792197713e+00 -1.050993036771094014e+00 -1.048240084584965093e+00 -1.049560238833051384e+00 -1.050081271458464860e+00
7.300000000000000711e+00 -1.053918877400794374e+00 -1.044622126331908429e+00 -1.012869979909927221e+00 -1.051900042101077792e+00 -1.028918288520191071e+00 -1.045955447808042171e+00 -1.047874555431795418e+00 -1.044775165521046878e+00 -1.045032819783425548e+00
7.400000000000000355e+00 -9.521632438982905455e-01 -1.094111565108472517e+00 -1.042394652439472935e+00 -1.034258685782510012e+00 -1.043104626939812762e+00 -1.035085142309884576e+00 -1.043449005427309784e+00 -1.037249363301464999e+00 -1.037580367397553660e+00
7.500000000000000000e+00 -1.155348228065223859e+00 -1.124666816812000203e+00 -9.670901296786670320e-01 -1.032681361870679382e+00 -1.024166385145798719e+00 -1.028977828538157224e+00 -1.030054188804792492e+00 -1.031314082730181658e+00 -1.029066625106783262e+00
7.600000000000000533e+00 -9.931102815590108213e-01 -9.318831848840178900e-01 -1.002492276239443925e+00 -1.023482805584284394e+00 -1.019031134781038350e+00 -1.022746605889485849e+00 -1.014805178954992781e+00 -1.016306753722287182e+00 -1.019664170008998116e+00
7.700000000000000178e+00 -9.581452981555450554e-01 -9.597865296946908042e-01 -1.036906042133113548e+00 -1.002176893515009937e+00 -9.915160524537356412e-01 -1.003861647177299865e+00 -1.006426077454837920e+00 -1.004262041225499891e+00 -1.006071330604153324e+00
7.800000000000000711e+00 -9.344795075676434193e-01 -9.509786131088781014e-01 -9.893123935076426623e-01 -9.929986368041217037e-01 -9.917737346768473738e-01 -9.969178641327290924e-01 -9.943194118353056998e-01 -9.901536663313350584e-01 -9.910201700544637449e-01
7.900000000000000355e+00 -1.057962468016266255e+00 -1.066445341512784140e+00 -9.516534430220682239e-01 -9.710020075058685141e-01 -9.719313673361816841e-01 -9.725028476854805648e-01 -9.748777722726821304e-01 -9.752387757015118508e-01 -9.754215750753919556e-01
8.000000000000000000e+00 -9.300498317600847109e-01 -1.022438730030804210e+00 -9.105869376352826450e-01 -9.561705046224129312e-01 -9.522980358646975230e-01 -9.534088768445875273e-01 -9.676331097741222020e-01 -9.558782750018949281e-01 -9.589831929046417347e-01
8.099999999999999645e+00 -9.573215766546011585e-01 -9.491970978504492562e-01 -9.702347610220531937e-01 -9.323192649636820040e-01 -9.330252392703719533e-01 -9.438719387848649722e-01 -9.376444105881391877e-01 -9.427143420363295334e-01 -9.404121866628111226e-01
8.200000000000001066e+00 -8.489086507116584412e-01 -1.036463280969738943e+00 -9.611729207667770725e-01 -9.376360280651530044e-01 -9.373825408397055137e-01 -9.225963585605236883e-01 -9.268159587632900376e-01 -9.240385962757223792e-01 -9.236504876193745162e-01
8.300000000000000711e+00 -9.393622066128297643e-01 -8.456195215858215430e-01 -9.154190920908565898e-01 -9.357157525630218631e-01 -9.009992719071000522e-01 -8.905918569475134161e-01 -9.106799726082659419e-01 -9.061777089337866853e-01 -9.050205380493875351e-01
8.400000000000000355e+00 -9.723080195687212601e-01 -9.176435326036449514e-01 -8.462587966492898239e-01 -8.572762477190297714e-01 -8.961525309935887140e-01 -8.922773216735245816e-01 -8.787629616465738591e-01 -8.834625060642741223e-01 -8.874320319013589975e-01
8.500000000000000000e+00 -8.013096945304744034e-01 -8.759225758465685185e-01 -8.502263869583182032e-01 -8.487314831326987496e-01 -8.878229532168916416e-01 -8.692299543128733097e-01 -8.661217192419192745e-01 -8.676486983820894672e-01 -8.699573666493771729e-01
8.599999999999999645e+00 -6.421217740006681662e-01 -8.603442342723012226e-01 -8.543771556162078618e-01 -8.339115998803454666e-01 -8.486860721331493940e-01 -8.555039105617474604e-01 -8.499843227676522339e-01 -8.494628991965876841e-01 -8.511399812988481584e-01
8.700000000000001066e+00 -9.236438363004672025e-01 -9.157025244886677351e-01 -8.655729859603655818e-01 -8.205834094781183641e-01 -8.298122643600180925e-01 -8.397044619812248367e-01 -8.360380178394516415e-01 -8.350370832254718767e-01 -8.340536500161331857e-01
8.800000000000000711e+00 -8.554166378303391660e-01 -8.975638257147766641e-01 -7.617006240750987534e-01 -7.846399096303305898e-01 -8.256997183322334344e-01 -8.265917856536900699e-01 -8.221556586047835680e-01 -8.181923198303222566e-01 -8.190093808991006918e-01
8.900000000000000355e+00 -8.392988586925762551e-01 -8.231079413781321463e-01 -8.376377059107216194e-01 -7.447634737279699157e-01 -8.036753754065660837e-01 -8.077059588375531396e-01 -8.064587747001198403e-01 -8.019172437226315120e-01 -8.066156243143349780e-01
9.000000000000000000e+00 -8.087845707132670370e-01 -8.219822873516402506e-01 -7.991096247878211045e-01 -8.045789394189483135e-01 -8.018163871325942882e-01 -7.883732044606094336e-01 -7.922983565690845387e-01 -7.933848101953533405e-01 -7.937201786140146709e-01
9.099999999999999645e+00 -9.593143489486678499e-01 -8.414424276060206154e-01 -7.899767910992082642e-01 -8.007519258023327868e-01 -7.923196670178472845e-01 -7.813537289459439039e-01 -7.833552203366516142e-01 -7.815179239799230348e-01 -7.807507982997589080e-01
9.200000000000001066e+00 -7.729037939484237896e-01 -7.062561699821963135e-01 -8.294241364600796196e-01 -7.823568436142578353e-01 -7.777733043184319461e-01 -7.783031476237697310e-01 -7.726766386593055813e-01 -7.732551397078700761e-01 -7.738555663566382137e-01
9.300000000000000711e+00 -8.181593422364119572e-01 -7.715930092297209608e-01 -7.115135376593225702e-01 -7.825910615435764939e-01 -7.733485379770217438e-01 -7.641608790413627617e-01 -7.707458929331195696e-01 -7.620456095587931911e-01 -7.650707139174326432e-01
9.400000000000000355e+00 -8.132089669319919611e-01 -8.048996667510915914e-01 -7.585487406740373251e-01 -7.768173705807580598e-01 -7.474189904810738527e-01 -7.609050450007234234e-01 -7.646999024004572654e-01 -7.628371857994682426e-01 -7.610636100887215871e-01
9.500000000000000000e+00 -6.929130008110939709e-01 -7.695943639317811558e-01 -7.585871602629906674e-01 -7.767275581893188230e-01 -7.496149448393184533e-01 -7.599386317103632438e-01 -7.573832642578238739e-01 -7.535707979811028245e-01 -7.581295187715701989e-01
9.600000000000001421e+00 -6.599395671288496024e-01 -8.033403207967428905e-01 -7.601322011534217271e-01 -7.669891607528402933e-01 -7.595144999527327911e-01 -7.563814751439756900e-01 -7.575935414366541387e-01 -7.584006406512540099e-01 -7.571191901295013515e-01
9.700000000000001066e+00 -7.952274069820366442e-01 -6.985547701323974179e-01 -7.563821450023285875e-01 -7.531766554546429626e-01 -7.466696294671814060e-01 -7.506374373621190754e-01 -7.548047302792578739e-01 -7.625568447168894481e-01 -7.591973479452662765e-01
9.800000000000000711e+00 -8.337430217054576653e-01 -7.343396581938367307e-01 -7.669036734372619568e-01 -7.639980365813634489e-01 -7.630543988373345021e-01 -7.675432434908497914e-01 -7.622716561416085224e-01 -7.652353474466239147e-01 -7.643428422951138446e-01
9.900000000000000355e+00 -8.923053752500642588e-01 -7.143997123856324905e-01 -7.460992422466941054e-01 -7.680814173219674412e-01 -7.825422378755726438e-01 -7.695914765621382214e-01 -7.750657652485613003e-01 -7.721449026949759320e-01 -7.719357870052672155e-01
1.000000000000000000e+01 -5.731718714915885471e-01 -7.424453203056071704e-01 -7.561545429292804155e-01 -8.198607137956678281e-01 -7.834295908873846193e-01 -7.810015435251940197e-01 -7.827841707408328409e-01 -7.821175399257300764e-01 -7.816891742448272007e-01
